Region index mapping and feature/normal-probability table
- region_no is the index drawn on region_with_indices.png
- log_area/log_perimeter are used for Gaussian probability computation

| region_no | log_area | N(log_area|x=0) | N(log_area|x=1) | N(log_area|x=2) | log_perimeter | N(log_perimeter|x=0) | N(log_perimeter|x=1) | N(log_perimeter|x=2) | circularity | N(circularity|x=0) | N(circularity|x=1) | N(circularity|x=2) | p(label=0) | p(label=1) | p(label=2) |
|---|---|---|---|---|---|---|---|---|---|---|---|---|---|---|---|
| 1 | 1.386294 | 1.310624e-02 | 7.963184e-04 | 1.030878e-13 | 2.197225 | 2.677628e-02 | 1.198660e-07 | 2.193751e-13 | 0.589049 | 1.566459e+00 | 2.683612e+00 | 2.155745e+00 | 9.999995e-01 | 4.659667e-07 | 8.868383e-23 |
| 2 | 8.883224 | 2.647544e-06 | 7.527765e-02 | 3.962314e-01 | 6.175867 | 4.815178e-07 | 5.023120e-02 | 7.500241e-01 | 0.393190 | 1.915842e+00 | 2.255174e+00 | 3.604549e-02 | 1.269463e-10 | 4.432251e-01 | 5.567749e-01 |
| 3 | 3.496508 | 3.514489e-01 | 3.582666e-02 | 1.056480e-07 | 3.218876 | 6.812316e-01 | 1.400959e-03 | 1.526536e-07 | 0.698132 | 9.239315e-01 | 5.603678e-01 | 3.988727e+00 | 9.998729e-01 | 1.271315e-04 | 2.907706e-13 |
| 4 | 4.442651 | 3.617114e-01 | 1.038300e-01 | 1.232782e-05 | 3.713572 | 7.283181e-01 | 2.914170e-02 | 2.297057e-05 | 0.659734 | 1.151013e+00 | 1.113927e+00 | 3.678779e+00 | 9.890066e-01 | 1.099336e-02 | 3.397795e-09 |
| 5 | 7.357556 | 1.422228e-03 | 2.258630e-01 | 1.035450e-01 | 5.323010 | 1.035861e-03 | 6.476128e-01 | 3.190453e-01 | 0.473171 | 1.981369e+00 | 3.848402e+00 | 3.045521e-01 | 5.094473e-06 | 9.824357e-01 | 1.755925e-02 |
| 6 | 8.831858 | 3.397862e-06 | 7.944021e-02 | 3.933426e-01 | 6.079933 | 1.319969e-06 | 7.743606e-02 | 7.877536e-01 | 0.452690 | 1.994531e+00 | 3.567030e+00 | 1.874071e-01 | 1.118033e-10 | 2.742424e-01 | 7.257576e-01 |
| 7 | 6.345636 | 2.547791e-02 | 2.645569e-01 | 1.177518e-02 | 4.844187 | 2.150501e-02 | 7.600685e-01 | 5.515553e-02 | 0.450382 | 1.994708e+00 | 3.527359e+00 | 1.769638e-01 | 1.538234e-03 | 9.983000e-01 | 1.617634e-04 |
| 8 | 4.290459 | 3.824636e-01 | 8.987747e-02 | 6.090230e-06 | 3.761200 | 6.961136e-01 | 3.706650e-02 | 3.534897e-05 | 0.512913 | 1.898423e+00 | 3.956300e+00 | 6.932053e-01 | 9.745857e-01 | 2.541431e-02 | 2.877592e-10 |
